,date_start,date_stop,time_start,time_stop,latitude,longitude,amount,cod_received_status,task_status,flow,branch_destination,task_status_label,task_detail_status_label,task_detail_status,weight,branch_origin,task_status_id,task_assigned_to,task_id,receiver_city,delivery_time
2419,2022-11-03,2022-11-03,07:53:54,08:17:50,0.73924,127.5716016,250560.0,False,done,Delivery,TTE,Failed,ALAMAT TIDAK LENGKAP service/ TIDAK DIKENAL,U01,1.0,SOC,COLF02,lazyApples1,7bd0d68871ea54fd31a7,"OBA,TIDORE",23.933333333333334
2432,2022-11-03,2022-11-03,07:27:30,08:18:14,-10.1920175,123.6072598,203000.0,False,done,Delivery,KOE,Failed,RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,1.0,JOG,COLF02,needyCaribou7,c2fac60a211956e9933c,"MAULAFA,KUPANG",50.733333333333334
2433,2022-11-03,2022-11-03,07:07:09,08:18:03,-10.1652603,123.6238605,255840.0,False,done,Delivery,KOE,Failed,PENERIMA TIDAK DIKENAL,U02,1.0,CGK,COLF02,pluckyIguana1,72c654e8e19d3686cc66,"OEBOBO,KUPANG",70.9
2436,2022-11-03,2022-11-03,08:02:23,08:18:11,0.7915611,127.3862995,241020.0,False,done,Delivery,TTE,Failed,ALAMAT TIDAK LENGKAP service/ TIDAK DIKENAL,U01,1.0,CGK,COLF02,ashamedCaviar3,baf353775d68629821b6,"TERNATE SELATAN,TERN",15.800000000000002
2446,2022-11-03,2022-11-03,07:53:55,08:18:44,0.73924,127.5716016,255000.0,False,done,Delivery,TTE,Failed,ALAMAT TIDAK LENGKAP service/ TIDAK DIKENAL,U01,1.0,CGK,COLF02,lazyApples1,1a102fe14f5539725977,"OBA TENGAH,TIDORE KE",24.816666666666666
2447,2022-11-03,2022-11-03,07:30:44,08:18:41,-7.0278908,108.3055429,20200.0,False,done,Delivery,CBN,Failed,RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,0.15,CGK,COLF02,sheepishLizard0,81c8a7557ab82a0a71b4,"CINGAMBUL , MAJALENG",47.95
2460,2022-11-03,2022-11-03,07:03:37,08:19:28,-8.6260356,122.211985,260000.0,False,done,Delivery,KOE,Failed,MENUNGGU PEMBAYARAN COD,U25,1.0,CGK,COLF02,pitifulBittern7,61a9dfffc34c1271625e,"PAGA,MAUMERE",75.85
2482,2022-11-03,2022-11-03,08:18:26,08:19:39,-6.0383909,106.0806453,30890.0,False,done,Delivery,CLG,Failed,ALAMAT TIDAK LENGKAP service/ TIDAK DIKENAL,U01,0.04,CGK,COLF02,scornfulGatorade3,cb264f62c688029a1d5c,"CIBEBER, CILEGON",1.2166666666666666
2484,2022-11-03,2022-11-03,08:04:50,08:19:37,-9.6477508,120.2578527,114944.0,False,done,Delivery,KOE,Failed,DIAMBIL SENDIRI,CR3,0.4,CGK,COLF02,soreWeaver7,5411ac9ee5233ff1f39f,"WAINGAPU,KAB.SUMBA T",14.783333333333333
2486,2022-11-03,2022-11-03,08:11:25,08:19:40,-7.5932077,111.9041414,163350.0,False,done,Delivery,MJK,Failed,MISROUTE,U12,0.5,CGK,COLF02,stressedBass8,8c44f452840b502b0c89,"PACE,KAB. NGANJUK",8.250000000000002
2490,2022-11-04,2022-11-04,13:57:04,13:57:56,0.0,0.0,149765.0,False,done,Delivery,SRG,Failed,MISROUTE,U12,2.623,CGK,COLF02,gutturalFalcon4,a72b5b01e5a0aee0dea1,SEMARANG SELATAN,0.8666666666666667
2491,2022-11-04,2022-11-04,10:07:32,13:57:53,-6.8485664,108.7565694,95070.0,False,done,Delivery,CBN,Success,YANG BERSANGKUTAN,D01,0.6,CGK,COLF01,finickyTeal9,ef05264540ef3bf56787,"PABEDILAN, SUMBER",230.35
2500,2022-11-04,2022-11-04,08:22:11,13:57:57,-6.2461542,107.0362781,113000.0,False,done,Delivery,BKI,Failed,RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,1.0,CGK,COLF02,enragedDunbird6,53b0cdedc0bffbe07429,"BEKASI TIMUR, BEKASI",335.76666666666665
2501,2022-11-04,2022-11-04,07:50:53,13:57:58,-2.566461,140.6992833,242658.0,False,done,Delivery,DJJ,Failed,HOLD FOR FURTHER INSTRUCTI0N,CR5,1.0,CGK,COLF02,innocentCardinal0,8acbdc7b7eba36720efe,"JAYAPURA UTARA,JAYAP",367.0833333333333
2504,2022-11-04,2022-11-04,09:14:27,13:57:46,-8.5155987,118.4588399,130000.0,False,done,Delivery,AMI,Success,YANG BERSANGKUTAN,D01,0.5,CGK,COLF01,ashamedOrange8,d1a4e45b5e3998925f4f,"DOMPU,KAB.DOMPU",283.31666666666666
2533,2022-11-04,2022-11-04,07:19:07,13:57:50,-7.2132552,109.9725525,47025.0,False,done,Delivery,MGL,Failed,ALAMAT TIDAK LENGKAP service/ TIDAK DIKENAL,U01,0.25,CGK,COLF02,crushedBaboon8,9de8f20eaeadf3e8ea1f,"TRETEP,TEMANGGUNG",398.71666666666664
2537,2022-11-04,2022-11-04,07:36:54,13:57:53,-9.4424467,124.4320583,182310.0,False,done,Delivery,KOE,Failed,DIAMBIL SENDIRI,CR3,1.0,CGK,COLF02,pitifulSyrup6,ed23eb1b23a6f21ce623,"BIKOMI UTARA,TIMOR T",380.98333333333335
2567,2022-11-04,2022-11-04,11:15:00,13:57:55,-4.1907945,120.0926223,252150.0,False,done,Delivery,UPG,Failed,ALAMAT TIDAK LENGKAP service/ TIDAK DIKENAL,U01,1.0,CGK,COLF02,kindSyrup5,2a4b2e2c22dd6a0f9e2d,"PAMMANA,SENGKANG",162.91666666666666
2578,2022-11-04,2022-11-04,09:19:29,13:58:20,-7.8618555,111.337453,241535.0,False,done,Delivery,MDN,Failed,RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,1.0,JOG,COLF02,wornoutStork3,31a6468d5d16f87c12ff,"SAMPUNG,PONOROGO",278.85
2584,2022-11-04,2022-11-04,07:31:58,08:17:58,-0.8755911,131.297016,262000.0,True,done,Delivery,SOQ,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,awedCaribou4,aec2de123334904f982a,"MALAIMSIMSA,SORONG",46.0
2592,2022-11-04,2022-11-04,07:31:58,08:20:34,-0.8755911,131.297016,257000.0,True,done,Delivery,SOQ,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,awedCaribou4,3ffd83eaeeb375c9b72a,"SORONG UTARA,SORONG",48.6
2596,2022-11-04,2022-11-04,07:31:58,10:44:54,-0.8834816,131.2799313,273520.0,True,done,Delivery,SOQ,Success,YANG BERSANGKUTAN,D01,1.0,BDO,COLF01,awedCaribou4,c9b7d5bd84b9d61be3ff,"SORONG UTARA,SORONG",192.93333333333334
2604,2022-11-04,2022-11-04,10:54:30,13:39:48,-7.456477,112.4004548,12950.0,False,done,Delivery,MJK,Failed,MENUNGGU PEMBAYARAN COD,U25,0.05,CGK,COLF02,abjectCaribou1,94e5788348035587e856,"DAWARBLANDONG,MOJOKE",165.3
2609,2022-11-04,2022-11-04,08:36:54,13:58:24,3.7348223,98.3820125,153000.0,False,done,Delivery,MES,Failed,RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,1.0,CGK,COLF02,jubilantGarlic5,e72ed6265d450effe4b3,"WAMPU,LANGKAT",321.5
2616,2022-11-04,2022-11-04,07:31:58,08:39:50,-0.8861568,131.2966835,256000.0,True,done,Delivery,SOQ,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,awedCaribou4,16fcfe502df27b6fdd54,"MALAIMSIMSA,SORONG",67.86666666666667
2618,2022-11-04,2022-11-04,07:31:58,08:16:44,-0.8729307,131.2960824,367120.0,True,done,Delivery,SOQ,Success,YANG BERSANGKUTAN,D01,1.0,BDO,COLF01,awedCaribou4,625e34aae1501867c446,"SORONG UTARA,SORONG",44.766666666666666
2640,2022-11-04,2022-11-04,07:31:58,12:49:54,-0.8834321,131.2799962,283000.0,True,done,Delivery,SOQ,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,awedCaribou4,fb448d9a05c4a1e3b265,"SORONG MANOI,SORONG",317.93333333333334
2676,2022-11-04,2022-11-04,10:45:53,13:58:11,-2.6946687,111.627505,133500.0,False,done,Delivery,PKY,Failed,PENERIMA TIDAK DIKENAL,U02,0.3,CGK,COLF02,unhappyDoves4,7cbb9bb8f4facb52fed8,"ARUT SELATAN, PANGKA",192.3
2679,2022-11-04,2022-11-04,07:14:00,13:58:16,-10.1681972,123.6208998,223000.0,False,done,Delivery,KOE,Failed,PENERIMA TIDAK DIKENAL,U02,1.0,CGK,COLF02,pluckyIguana1,eb1ce90482dd1e6c0023,"ALAK,KUPANG",404.26666666666665
2701,2022-11-04,2022-11-04,09:04:13,13:58:27,2.2069719,98.9709446,165000.0,False,done,Delivery,DTB,Failed,PENERIMA MENOLAK BAYAR (KIRIMAN COD),U08,1.0,DPK,COLF02,truthfulDoughnut6,f987d2c1fcc37a90c939,"SIBORONGBORONG,TARUT",294.23333333333335
2730,2022-11-04,2022-11-04,13:39:47,13:58:28,0.0,0.0,212432.0,False,done,Delivery,BDO,Failed,RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,0.35,CGK,COLF02,holisticHoopoe8,d0faac7d9aa756a83e28,"TANJUNGKERTA,SUMEDAN",18.683333333333334
2732,2022-11-04,2022-11-04,09:50:30,13:33:10,-8.7899043,120.9749629,712706.0,True,done,Delivery,KOE,Success,YANG BERSANGKUTAN,D01,1.14,CGK,COLF01,superiorMussel2,91f22eaf43c14162354a,"BAJAWA,KAB.NGADA",222.66666666666666
2741,2022-11-04,2022-11-04,11:16:47,13:58:28,-6.4474534,106.8521779,194668.0,False,done,Delivery,DPK,Failed,ALAMAT TIDAK LENGKAP service/ TIDAK DIKENAL,U01,1.0,CGK,COLF02,ashamedClam2,b06edbb3c6480889d2df,"CILODONG,DEPOK",161.68333333333334
2744,2022-11-04,2022-11-04,13:36:40,13:58:29,-0.0870788,109.3666065,178350.0,False,done,Delivery,PNK,Failed,DIAMBIL SENDIRI,CR3,1.0,CGK,COLF02,humorousTortoise4,21d0acbf81cdeb06f602,"SUNGAI RAYA,KUBU RAY",21.816666666666666
2763,2022-11-04,2022-11-04,08:37:54,13:56:21,-7.2293271,111.019827,181400.0,False,done,Delivery,SRG,Success,YANG BERSANGKUTAN,D01,0.2,CGK,COLF01,jealousCur0,73c7b39e74fea3855d75,"GEYER,PURWODADI",318.45
2791,2022-11-04,2022-11-04,10:20:18,13:57:44,-7.9914519,131.3044172,350200.0,False,done,Delivery,AMQ,Failed,RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,1.0,BOO,COLF02,unhappyWigeon8,8d22a67bdf735a169324,"TANIMBAR SELATAN,SAU",217.43333333333334
2816,2022-11-04,2022-11-04,07:37:04,08:59:21,-3.7616169,102.3135166,45400.0,True,done,Delivery,BKS,Success,YANG BERSANGKUTAN,D01,0.1,CGK,COLF01,wakefulWigeon8,8ae04a5e42ff34703fd4,"PONDOK KUBANG,BENGKU",82.28333333333333
2819,2022-11-04,2022-11-04,11:01:18,13:58:05,-7.0628852,110.6103021,46700.0,False,done,Delivery,SRG,Success,YANG BERSANGKUTAN,D01,0.3,CGK,COLF01,affectedDotterel6,59f54b360e1330145bdc,"TEGOWANU,PURWODADI",176.78333333333333
2825,2022-11-04,2022-11-04,07:42:44,13:58:03,-6.943105,108.7578671,21834.0,False,done,Delivery,CBN,Success,YANG BERSANGKUTAN,D01,0.05,CGK,COLF01,empathicGatorade9,d5e84e63b76c27b060ad,"PASALEMAN, SUMBER",375.31666666666666
2833,2022-11-04,2022-11-04,07:37:03,09:25:50,-3.7432876,102.3373193,49900.0,True,done,Delivery,BKS,Success,YANG BERSANGKUTAN,D01,0.5,CGK,COLF01,wakefulWigeon8,98f61bf1d00d9437ea70,"PONDOK KUBANG,BENGKU",108.78333333333333
2839,2022-11-04,2022-11-04,07:37:04,09:10:21,-3.7567518,102.3155115,97455.0,True,done,Delivery,BKS,Success,YANG BERSANGKUTAN,D01,0.54,CGK,COLF01,wakefulWigeon8,275b3f762794292620c0,"MUARA BANGKAHULU,BEN",93.28333333333333
2840,2022-11-04,2022-11-04,12:39:38,13:58:09,-0.894882,119.8838856,144000.0,False,done,Delivery,PLW,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,pluckyHyena7,680cdc58f3ac93c9e752,"PALU TIMUR,PALU",78.51666666666667
2860,2022-11-04,2022-11-04,07:37:04,09:25:50,-3.7432876,102.3373193,94499.0,True,done,Delivery,BKS,Success,YANG BERSANGKUTAN,D01,0.1,CGK,COLF01,wakefulWigeon8,5988f3adacf448f43276,"PONDOK KUBANG,BENGKU",108.76666666666667
2862,2022-11-04,2022-11-04,07:55:57,13:58:31,3.5142612,98.6763432,295000.0,False,done,Delivery,MES,Failed,RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,1.0,CGK,COLF02,decimalToucan5,2dae94d462aa039af43d,"MEDAN JOHOR,MEDAN",362.56666666666666
2872,2022-11-04,2022-11-04,10:20:18,13:58:29,-7.9914532,131.3044177,150000.0,False,done,Delivery,AMQ,Failed,PENERIMA TIDAK DIKENAL,U02,1.0,JOG,COLF02,unhappyWigeon8,020cc0bdf6c11553ad03,"SAUMLAKI,KAB.MALUKU",218.18333333333334
2881,2022-11-04,2022-11-04,09:34:08,13:58:34,0.0,0.0,155000.0,False,done,Delivery,UPG,Failed,DIAMBIL SENDIRI,CR3,1.0,CGK,COLF02,sincereCockatoo5,487a831efa1eee24770f,"SOREANG,PARE-PARE",264.43333333333334
2884,2022-11-04,2022-11-04,09:19:11,13:58:36,-3.8399278,102.3213398,191760.0,False,done,Delivery,BKS,Failed,RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,1.0,SMI,COLF02,grudgingMuesli0,2fdca56e6369ee33c0b0,"GADING CEMPAKA,BENGK",279.4166666666667
2913,2022-11-04,2022-11-04,09:59:11,13:58:30,0.3339962,100.9988878,187500.0,False,done,Delivery,PKU,Failed,RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,1.0,CBN,COLF02,artisticBurritos1,e12556fc7ed3bbde4bbc,"SALO, BANGKINANG",239.31666666666666
2937,2022-11-04,2022-11-04,10:33:00,13:58:37,-7.1288263,111.1337844,39626.0,False,done,Delivery,SRG,Success,YANG BERSANGKUTAN,D01,0.2,CGK,COLF01,amusedBoa9,700cda8bb41c42824ffe,"KRADENAN,PURWODADI",205.61666666666667
2948,2022-11-04,2022-11-04,09:43:04,13:58:37,-6.3468689,106.9815843,84000.0,False,done,Delivery,BKI,Failed,DITOLAK OLEH PENERIMA,U06,0.5,CGK,COLF02,obsessedMuesli4,1a00da8b550ae185dc78,"BANTARGEBANG,BEKASI",255.55000000000004
2951,2022-11-04,2022-11-04,07:33:17,13:58:38,-6.8459619,108.809057,70800.0,False,done,Delivery,CBN,Success,YANG BERSANGKUTAN,D01,0.9,CGK,COLF01,mildFerret0,4617789e41068e20e66b,"LOSARI, SUMBER",385.35
2962,2022-11-04,2022-11-04,10:14:18,13:58:36,0.0626299,111.2088164,199680.0,False,done,Delivery,PNK,Failed,ALAMAT TIDAK LENGKAP service/ TIDAK DIKENAL,U01,1.0,BDO,COLF02,dearBaboon1,42996abc1e749f9fbdf5,"SEPAUK,SINTANG",224.3
2963,2022-11-04,2022-11-04,08:13:39,13:58:39,-6.9935945,109.1262062,100000.0,False,done,Delivery,TGL,Failed,ALAMAT TIDAK LENGKAP service/ TIDAK DIKENAL,U01,1.0,CGK,COLF02,forsakenPepper8,ba7c11b26dde92474d8c,"SLAWI,KAB.TEGAL",345.0
2971,2022-11-04,2022-11-04,08:37:17,13:58:37,-0.7158418,102.9352571,259600.0,False,done,Delivery,PKU,Failed,ALAMAT TIDAK LENGKAP service/ TIDAK DIKENAL,U01,1.0,JOG,COLF02,peskyApricots1,bcdb47927c2b0088267c,"KERITANG,TEMBILAHAN",321.3333333333333
2978,2022-11-04,2022-11-04,09:56:16,13:58:35,-0.3024784,100.3684611,162740.0,False,done,Delivery,PDG,Failed,RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,1.0,TGR,COLF02,amazedSalt6,103b0606e931fd947aa9,"GUGUK PANJANG,BUKITT",242.31666666666666
2982,2022-11-04,2022-11-04,07:33:17,13:58:38,-6.8459619,108.809057,141990.0,False,done,Delivery,CBN,Success,YANG BERSANGKUTAN,D01,0.6,CGK,COLF01,mildFerret0,11f4b41019d1eb9aa00d,"LOSARI, SUMBER",385.35
2983,2022-11-04,2022-11-04,07:33:17,13:58:38,-6.8459619,108.809057,56600.0,False,done,Delivery,CBN,Success,YANG BERSANGKUTAN,D01,0.6,CGK,COLF01,mildFerret0,1ce0b53e2b7d1b7f116f,"LOSARI, SUMBER",385.35
2996,2022-11-04,2022-11-04,12:10:44,13:58:42,-6.1774645,106.8563727,169950.0,False,done,Delivery,CGK,Success,YANG BERSANGKUTAN,D01,0.25,CGK,COLF01,selfishTeal9,619114334bcf4387ac66,"JOHAR BARU ,JAKARTA",107.96666666666667
3011,2022-11-04,2022-11-04,09:43:31,13:58:40,-6.5490913,111.0512731,46000.0,False,done,Delivery,SRG,Failed,RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,0.1,CGK,COLF02,kindToucan5,d8e632f7f1b61eabf560,"TAYU,PATI",255.15000000000003
3018,2022-11-04,2022-11-04,08:10:00,13:58:40,-7.4602026,107.904115,20500.0,False,done,Delivery,BDO,Failed,DITOLAK OLEH PENERIMA,U06,0.1,CGK,COLF02,chicChough2,47b5f1508bae3f53cd5a,"SINGAJAYA,GARUT",348.6666666666667
3035,2022-11-04,2022-11-04,10:07:48,13:58:36,-6.3633271,106.7630542,230000.0,False,done,Delivery,DPK,Failed,PENERIMA MENOLAK BAYAR (KIRIMAN COD),U08,1.0,CBN,COLF02,peacefulCamel6,d7a3bc4980311294944f,SAWANGAN,230.8
3040,2022-11-04,2022-11-04,07:30:26,13:58:32,-8.4984262,119.8860295,169999.0,False,done,Delivery,KOE,Failed,PENERIMA TIDAK DIKENAL,U02,1.0,CGK,COLF02,wearyLollies7,460f8153376779cbf2a6,"KOMODO,LABUAN BAJO",388.1
3042,2022-11-04,2022-11-04,12:22:09,12:23:43,-8.8989913,121.1359914,243600.0,True,done,Delivery,KOE,Success,YANG BERSANGKUTAN,D01,1.0,BDO,COLF01,sugaryMussel4,f7c0f640e769a0c8e97e,"GOLEWA,BAJAWA",1.5666666666666667
3059,2022-11-04,2022-11-04,09:06:43,09:07:03,-0.8878997,131.2932056,324000.0,True,done,Delivery,SOQ,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,awedCaribou4,ff7492be31365942f23e,"MALAIMSIMSA,SORONG",0.3333333333333333
3089,2022-11-04,2022-11-04,11:24:12,13:59:40,-5.2017652,105.2143364,94473.0,False,done,Delivery,TKG,Success,YANG BERSANGKUTAN,D01,0.5,CGK,COLF01,spiritedCheetah7,af0997017a9dfb33a9e7,"NATAR,  KAB.LAMPUNG",155.46666666666667
3091,2022-11-04,2022-11-04,09:24:43,13:59:37,-4.460307,102.9096059,400000.0,False,done,Delivery,BKS,Failed,PENERIMA MENOLAK BAYAR (KIRIMAN COD),U08,5.0,CGK,COLF02,solidEland0,d161837d5da5e8abf198,"PINORAYA,MANNA",274.9
3093,2022-11-04,2022-11-04,10:14:18,13:59:38,0.0626396,111.2088239,275000.0,False,done,Delivery,PNK,Failed,DIAMBIL SENDIRI,CR3,1.0,DPK,COLF02,dearBaboon1,06b9d4662e9562be02f8,"SEPAUK,SINTANG",225.33333333333334
3095,2022-11-04,2022-11-04,09:59:45,13:59:37,-6.4680857,107.1859335,168500.0,False,done,Delivery,KRW,Failed,MENUNGGU PEMBAYARAN COD,U25,2.0,CGK,COLF02,sheepishGarlic0,fd5fa790b8e326e7b0c7,"PANGKALAN,KARAWANG",239.86666666666667
3097,2022-11-04,2022-11-04,08:47:59,13:59:38,-5.3542529,105.2390471,130600.0,False,done,Delivery,TKG,Failed,MENUNGGU PEMBAYARAN COD,U25,1.0,JOG,COLF02,drearyLizard8,3e49fdc575cf4d5cb55d,"RAJABASA, KAB.LAMPUN",311.65
3109,2022-11-04,2022-11-04,09:59:51,13:59:35,-7.6889798,110.4088386,105060.0,False,done,Delivery,JOG,Failed,PENERIMA TIDAK DIKENAL,U02,1.0,BDO,COLF02,resolvedLion0,0fadeb3e2d248dc2681b,"NGAGLIK,SLEMAN",239.73333333333332
3118,2022-11-04,2022-11-04,09:19:38,13:59:34,0.0,0.0,118000.0,False,done,Delivery,BTH,Failed,RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,1.0,CGK,COLF02,grumpySnail7,cb2fe63fd56ea0ec3e52,"SAGULUNG,BATAM",279.93333333333334
3137,2022-11-04,2022-11-04,08:44:56,13:09:54,2.1403905,117.5008377,362800.0,False,done,Delivery,BPN,Failed,DIAMBIL SENDIRI,CR3,1.0,CGK,COLF02,wornoutCur7,ba9e59234c4c138bdcd6,"TANJUNGREDEB, KAB.BE",264.9666666666667
3163,2022-11-04,2022-11-04,07:21:48,13:51:59,-4.0014502,122.5335616,214000.0,False,done,Delivery,KDI,Failed,DIAMBIL SENDIRI,CR3,1.0,CGK,COLF02,finickyCoati3,f24389e5df3e2e57034b,"POASIA,KENDARI",390.18333333333334
3175,2022-11-04,2022-11-04,10:52:36,13:52:03,-7.1711504,110.7824635,44038.0,False,done,Delivery,SRG,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,excitedGnu0,22a52054cec5219ad057,"KARANGAYUNG,PURWODAD",179.45
3195,2022-11-04,2022-11-04,10:16:38,13:48:54,-8.8453847,121.6662744,214000.0,False,done,Delivery,KOE,Failed,DIAMBIL SENDIRI,CR3,1.0,CGK,COLF02,emptyDoves4,9858f59a37846737d250,"KEC.ENDE,ENDE",212.26666666666668
3205,2022-11-04,2022-11-04,13:36:26,13:52:05,0.0,0.0,162000.0,False,done,Delivery,PKU,Failed,ALAMAT TIDAK LENGKAP service/ TIDAK DIKENAL,U01,1.0,CGK,COLF02,bubblySeagull9,6046b8f369fd97352770,"RANGSANG, KAB MERANT",15.650000000000002
3208,2022-11-04,2022-11-04,08:38:57,13:51:51,-6.3309158,108.0062043,19760.0,False,done,Delivery,CBN,Failed,ALAMAT TIDAK LENGKAP service/ TIDAK DIKENAL,U01,0.4,CGK,COLF02,needfulChowder4,f73490e51eb10619c2b4,"PATROL,INDRAMAYU",312.9
3213,2022-11-04,2022-11-04,13:48:37,13:51:49,-7.8170357,110.390118,91670.0,False,done,Delivery,JOG,Failed,ALAMAT TIDAK LENGKAP service/ TIDAK DIKENAL,U01,1.0,CGK,COLF02,decimalTortoise1,1b9f61b898768ccb3673,"DEPOK,SLEMAN",3.2
3216,2022-11-04,2022-11-04,12:21:26,13:51:54,-6.8034052,107.1771295,191499.0,False,done,Delivery,BDO,Failed,DITOLAK OLEH PENERIMA,U06,1.0,CBN,COLF02,fondPudding1,59f6400667b7f6157bcd,"CIANJUR, CIANJUR",90.46666666666667
3230,2022-11-04,2022-11-04,08:51:41,13:51:55,-3.5140307,120.9029949,112530.0,False,done,Delivery,KDI,Failed,ALAMAT TIDAK LENGKAP service/ TIDAK DIKENAL,U01,0.18,CGK,COLF02,troubledDotterel9,45ca6cf90122ff51403f,"LASUSUA,KAB.KOLAKA U",300.23333333333335
3233,2022-11-04,2022-11-04,13:29:34,13:51:55,-6.8662763,109.0157996,53398.0,False,done,Delivery,TGL,Failed,DITOLAK OLEH PENERIMA,U06,1.0,CGK,COLF02,affectedPolenta6,94088078efbc5deab5d8,"WANASARI,BREBES",22.35
3243,2022-11-04,2022-11-04,12:25:10,13:52:09,0.0,0.0,250500.0,False,done,Delivery,SRG,Success,YANG BERSANGKUTAN,D01,0.35,CGK,COLF01,pridefulHoopoe3,7051cf1c90ec3782ee84,"GABUS,PURWODADI",86.98333333333333
3273,2022-11-04,2022-11-04,11:46:05,13:52:06,-5.3557559,105.2381655,60400.0,False,done,Delivery,TKG,Failed,RUMAH service/ KANTOR TIDAK DIHUNI,U07,0.4,CGK,COLF02,drearyLizard8,90e2d0578703e855528f,"RAJABASA, BANDARLAMP",126.01666666666668
3278,2022-11-04,2022-11-04,13:41:05,13:52:02,-3.6533567,128.2274255,219000.0,False,done,Delivery,AMQ,Failed,PENERIMA TIDAK DIKENAL,U02,1.0,CGK,COLF02,selfishOatmeal0,49d03b502f0672383a63,"TELUK AMBON BAGUALA,",10.95
3281,2022-11-04,2022-11-04,07:38:03,13:52:38,-7.0398062,112.7619809,38500.0,False,done,Delivery,SUB,Failed,ALAMAT TIDAK LENGKAP service/ TIDAK DIKENAL,U01,0.2,CGK,COLF02,innocentRelish9,e22eacdf3a4e79f10263,"KLAMPIS,BANGKALAN",374.5833333333333
3292,2022-11-04,2022-11-04,07:51:22,13:13:41,-7.7242494,109.0111612,81500.0,True,done,Delivery,CXP,Success,YANG BERSANGKUTAN,D01,0.4,CGK,COLF01,thriftyTuna5,ec6371476ffe97d3e475,"CILACAP TENGAH,  CIL",322.31666666666666
3294,2022-11-04,2022-11-04,07:51:23,09:34:14,-7.714164,109.0114848,137224.0,True,done,Delivery,CXP,Success,YANG BERSANGKUTAN,D01,0.48,CGK,COLF01,thriftyTuna5,5f7f301500cd5ddd7ef7,"CILACAP TENGAH,  CIL",102.85
3295,2022-11-04,2022-11-04,11:22:19,13:52:38,-7.0620192,110.5982412,93686.0,False,done,Delivery,SRG,Success,SUAMI/ISTRI/ANAK,D06,0.45,CGK,COLF01,guiltyHoopoe0,11b54f9790c54ba5b74f,"TEGOWANU,PURWODADI",150.31666666666666
3300,2022-11-04,2022-11-04,07:51:23,11:34:57,-7.715474,109.0151846,24500.0,True,done,Delivery,CXP,Success,YANG BERSANGKUTAN,D01,0.005,CGK,COLF01,thriftyTuna5,fe3361d8b3970ece1d7d,"CILACAP TENGAH,  CIL",223.56666666666666
3301,2022-11-04,2022-11-04,10:08:46,13:52:37,1.1652125,109.7658427,237000.0,False,done,Delivery,PNK,Failed,ALAMAT TIDAK LENGKAP service/ TIDAK DIKENAL,U01,1.0,CGK,COLF02,sugaryWidgeon9,d0dbfa02e3da2d6c6547,"SELUAS, BENGKAYANG",223.85
3306,2022-11-04,2022-11-04,11:00:07,13:52:40,-7.9817112,111.7024041,207000.0,False,done,Delivery,SUB,Failed,DIAMBIL SENDIRI,CR3,1.0,CBN,COLF02,wornoutSalami4,e112904df1b64e0d2767,"BENDUNGAN, TRENGGALE",172.55
3308,2022-11-04,2022-11-04,09:29:08,13:52:40,-6.6438266,107.1656226,29900.0,False,done,Delivery,BOO,Failed,DITOLAK OLEH PENERIMA,U06,0.2,CGK,COLF02,cheerfulBagels8,0d6ca7f8278a9597f228,"TANJUNG SARI,KAB.BOG",263.53333333333336
3310,2022-11-04,2022-11-04,09:41:30,13:52:31,-7.8320246,114.0299338,43913.0,False,done,Delivery,JBR,Failed,MENUNGGU PEMBAYARAN COD,U25,0.35,CGK,COLF02,brainyZebra6,3588e91b806e19412f50,"CERMEE,BONDOWOSO",251.0166666666667
3317,2022-11-04,2022-11-04,09:35:29,13:52:44,-4.928186,105.2128234,213210.0,False,done,Delivery,TKG,Failed,DITOLAK OLEH PENERIMA,U06,1.0,CGK,COLF02,spiritedJerky5,1e248e4804291c2e4deb,TERBANGGIBESAR / BAN,257.25000000000006
3319,2022-11-04,2022-11-04,09:19:45,13:52:37,0.0,0.0,184000.0,False,done,Delivery,CGK,Failed,RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,1.0,BOO,COLF02,brainyBittern4,2a66a191b4f73737b775,"PENJARINGAN ,JAKARTA",272.8666666666667
